tree_cover,nbart_blue_temporal_median,nbart_blue_temporal_std,nbart_blue_focal_mean,nbart_blue_focal_std,nbart_green_temporal_median,nbart_green_temporal_std,nbart_green_focal_mean,nbart_green_focal_std,nbart_red_temporal_median,nbart_red_temporal_std,nbart_red_focal_mean,nbart_red_focal_std,nbart_red_edge_1_temporal_median,nbart_red_edge_1_temporal_std,nbart_red_edge_1_focal_mean,nbart_red_edge_1_focal_std,nbart_red_edge_2_temporal_median,nbart_red_edge_2_temporal_std,nbart_red_edge_2_focal_mean,nbart_red_edge_2_focal_std,nbart_red_edge_3_temporal_median,nbart_red_edge_3_temporal_std,nbart_red_edge_3_focal_mean,nbart_red_edge_3_focal_std,nbart_nir_1_temporal_median,nbart_nir_1_temporal_std,nbart_nir_1_focal_mean,nbart_nir_1_focal_std,nbart_nir_2_temporal_median,nbart_nir_2_temporal_std,nbart_nir_2_focal_mean,nbart_nir_2_focal_std,nbart_swir_2_temporal_median,nbart_swir_2_temporal_std,nbart_swir_2_focal_mean,nbart_swir_2_focal_std,nbart_swir_3_temporal_median,nbart_swir_3_temporal_std,nbart_swir_3_focal_mean,nbart_swir_3_focal_std,EVI_temporal_median,EVI_temporal_std,EVI_focal_mean,EVI_focal_std,NDVI_temporal_median,NDVI_temporal_std,NDVI_focal_mean,NDVI_focal_std,GRNDVI_temporal_median,GRNDVI_temporal_std,GRNDVI_focal_mean,GRNDVI_focal_std,y,x,tile_id,year
1.0,404.5,87.95068,454.39505,49.83024,524.5,89.7498,631.4815,93.129486,612.5,105.23598,728.6358,100.84372,886.0,116.75219,1061.5618,119.40434,1477.0,133.98822,1647.0679,143.72282,1664.0,153.81128,1805.9259,153.86812,1830.0,160.51306,1943.4938,177.36461,1919.0,169.91798,2053.1729,162.74182,2062.0,251.69987,2291.3828,181.07776,1242.0,184.34865,1459.2098,160.52779,1.246095,0.23838292,1.0350232,0.12932982,0.4940579,0.048255548,0.4527887,0.037470832,0.64373076,0.02716507,0.61882097,0.020365508,6089965.0,703225.0,g2_017_binary_tree_cover_10m,2020
1.0,422.5,96.33192,435.64197,39.464607,532.0,105.206535,588.03705,63.37899,643.0,134.38583,705.5926,91.66319,907.5,136.99593,991.91974,68.69599,1473.5,148.20818,1563.1296,70.378136,1627.0,167.62758,1730.3025,73.842865,1767.0,236.09299,1866.5247,130.81656,1903.0,200.39462,1970.6296,72.29681,2106.5,302.32477,2193.4136,107.324524,1328.0,219.99382,1392.0247,105.080376,1.0755264,0.24420577,1.0278443,0.14511442,0.45062387,0.04710225,0.44727868,0.041559264,0.63171357,0.02695925,0.6269021,0.018147958,6089975.0,703255.0,g2_017_binary_tree_cover_10m,2020
1.0,402.5,93.85863,451.3395,70.86279,529.0,98.85398,627.9691,126.023125,628.5,148.77562,742.4568,167.47832,971.0,171.79263,1070.1605,155.06273,1546.5,206.84245,1677.1234,151.26318,1711.5,231.00003,1863.4629,164.59636,1836.5,267.6874,2001.8148,227.51389,1951.0,270.58725,2114.426,179.16174,2208.5,395.41592,2313.2283,277.71082,1375.0,288.97983,1478.6543,224.01192,1.0899429,1.6138033,1.0508888,0.22418557,0.47945404,0.053682603,0.45866728,0.06347475,0.6464814,0.031082192,0.6283146,0.028501637,6089965.0,703295.0,g2_017_binary_tree_cover_10m,2020
0.0,482.5,134.69373,506.35187,63.7132,729.0,144.4549,748.6852,99.37478,790.0,238.89323,868.14813,151.78912,1375.5,213.84465,1293.5247,123.51794,1998.0,254.55995,1887.4506,118.62869,2216.5,222.87111,2081.7283,136.09703,2329.0,247.38733,2220.6235,157.29146,2466.5,251.27995,2352.5122,147.85017,2891.5,591.053,2658.9197,182.60347,1884.5,562.9559,1757.4382,155.63412,1.098212,0.49894294,0.9711335,0.18862286,0.49199656,0.102348395,0.44567627,0.06191622,0.624527,0.033189412,0.6119056,0.019790268,6089965.0,703345.0,g2_017_binary_tree_cover_10m,2020
0.0,551.5,132.9512,508.58643,79.3498,861.0,159.17657,763.2963,135.996,1047.5,251.5644,881.99384,184.49173,1499.5,212.01659,1347.1852,169.40271,2044.5,239.542,1938.2223,156.10834,2284.5,200.47368,2136.506,166.62189,2476.5,254.7227,2290.7285,223.5732,2546.5,213.03484,2413.9136,169.05869,2997.5,518.7487,2740.1604,239.5397,2129.0,510.3334,1808.2037,203.63924,0.855483,0.22084023,0.99512297,0.19986822,0.42927256,0.08899853,0.45759192,0.06331874,0.59519196,0.03180747,0.616518,0.023110954,6089975.0,703395.0,g2_017_binary_tree_cover_10m,2020
0.0,542.5,149.50803,495.9321,96.59541,826.0,173.34785,733.1667,170.2498,975.5,275.8545,857.64197,216.24184,1471.0,237.15602,1293.3518,235.92139,2101.5,280.69586,1895.8148,234.98277,2312.5,251.15059,2094.3457,241.40233,2445.5,306.50787,2232.5186,308.14847,2612.5,270.00165,2370.037,256.90985,2936.0,604.8461,2661.0186,345.4321,1943.5,591.002,1757.2902,273.27655,0.9420371,0.28640458,1.0042056,0.19569273,0.44263834,0.100214794,0.45854816,0.059197634,0.61077905,0.033003755,0.62090397,0.024772739,6089965.0,703415.0,g2_017_binary_tree_cover_10m,2020
0.0,592.5,138.10742,522.09875,51.295177,907.0,172.25154,781.9753,80.43217,1099.0,272.0374,906.821,121.447975,1427.5,232.42538,1412.3148,82.85634,1960.0,266.57294,2052.716,133.39531,2163.5,229.31648,2255.3025,134.30264,2496.0,294.7362,2410.7036,183.82237,2446.0,255.83867,2551.1975,147.03271,2826.5,575.76337,2835.7222,120.6343,1890.0,565.1931,1854.4814,89.455345,0.81843984,0.27241388,1.0046992,0.15095721,0.40782785,0.08291692,0.4629656,0.049956992,0.59809184,0.026472649,0.61943704,0.016412616,6089985.0,703455.0,g2_017_binary_tree_cover_10m,2020
0.0,640.0,131.95857,539.05554,36.387787,997.0,165.85681,835.58026,62.360752,1165.5,267.3718,931.5494,99.86777,1663.5,244.44102,1569.0494,88.95888,2399.0,360.4383,2367.3518,144.29266,2581.5,311.17053,2566.8086,133.85263,2783.5,326.38882,2753.8086,156.52325,2869.5,343.2407,2875.389,137.63336,3048.5,580.6109,2989.2222,148.06056,1951.0,577.6085,1920.7963,104.436424,0.91786504,0.23699404,1.1205866,0.12877825,0.4446662,0.09243971,0.51120645,0.04003007,0.6094209,0.026634715,0.6365324,0.01362962,6089975.0,703515.0,g2_017_binary_tree_cover_10m,2020
0.0,540.5,139.53229,542.2778,39.77573,874.5,157.11713,850.7222,62.856075,973.0,268.98834,935.2222,110.05633,1689.5,256.93076,1586.5309,108.08698,2607.5,437.77087,2443.9075,113.791214,2811.0,379.92908,2651.8147,105.66031,2993.5,400.2353,2822.9507,164.5329,3114.5,406.97263,2961.5,107.178795,3216.0,621.78546,2992.71,201.10367,2048.5,607.25757,1903.1791,144.9236,1.1641316,0.3094329,1.1480008,0.14700873,0.52833825,0.11547823,0.5202874,0.04419784,0.6467424,0.03581657,0.63857,0.015398482,6089985.0,703535.0,g2_017_binary_tree_cover_10m,2020
1.0,477.5,126.793686,527.66046,64.075775,757.5,142.97273,817.5432,114.53606,808.0,225.40097,885.679,177.57344,1325.0,209.47177,1454.0062,200.05577,2286.0,338.95673,2324.1172,202.05037,2517.0,307.02646,2516.9753,225.8095,2406.0,317.20273,2645.963,299.68173,2820.5,339.42984,2805.9814,240.57542,2523.0,606.691,2699.5432,353.5997,1587.5,574.9207,1720.5988,259.48795,1.140641,0.29231855,1.1654168,0.23171355,0.5134994,0.10512272,0.5083558,0.062282447,0.6235819,0.033696808,0.6295272,0.022943206,6089985.0,703575.0,g2_017_binary_tree_cover_10m,2020
0.0,490.5,128.51202,496.87036,78.67085,718.0,133.07533,718.9815,135.87054,724.5,230.41035,792.4691,193.56268,1297.5,178.33727,1212.6975,164.01334,1997.5,236.45493,1918.9321,180.94058,2094.5,269.80423,2052.1914,202.00829,2310.0,299.98358,2186.9753,285.1672,2302.0,300.59,2311.7654,192.83919,2371.0,515.5116,2330.9136,185.49695,1573.0,470.65848,1491.1234,186.09286,1.3085791,0.36408257,1.1267885,0.22905914,0.5212705,0.11117395,0.47372967,0.06318984,0.6164621,0.03457909,0.61285794,0.023087865,6089975.0,703635.0,g2_017_binary_tree_cover_10m,2020
0.0,564.0,126.71633,494.4753,50.631805,836.5,138.42874,704.9815,84.29262,973.5,219.1906,786.20374,104.152664,1215.5,168.88982,1198.2037,114.42188,1860.0,220.08875,1864.247,120.91556,2015.5,223.11371,2001.7222,134.6489,2231.5,269.33463,2136.1604,215.42345,2234.0,238.8307,2255.574,121.89185,2371.0,453.00473,2356.4443,143.871,1495.0,413.63995,1503.2654,119.6465,0.8436201,0.2088853,1.1048381,0.14714852,0.3995444,0.07615488,0.46928218,0.039057206,0.5849792,0.022177737,0.612915,0.016679091,6089975.0,703655.0,g2_017_binary_tree_cover_10m,2020
1.0,428.5,118.20912,524.96295,64.99457,607.5,121.88406,767.7222,112.193924,696.5,165.91884,855.8642,127.50237,1150.5,169.33363,1349.0,193.8297,1786.0,193.2187,2036.0618,226.088,1971.5,203.48619,2195.926,232.06458,1997.0,235.22429,2350.4507,265.86972,2196.5,221.78362,2458.3333,250.46797,2381.5,432.24417,2658.8025,306.56192,1532.5,359.11838,1672.8148,197.74925,1.0803854,0.20026079,1.0914265,0.11778566,0.47093806,0.06586824,0.47592828,0.03509985,0.6313037,0.031495236,0.61661744,0.014899892,6089965.0,703695.0,g2_017_binary_tree_cover_10m,2020
0.0,507.5,122.56969,544.82715,64.75624,793.5,133.31895,869.321,127.71717,855.0,221.0537,929.2778,187.37935,1492.5,209.1297,1578.963,118.749115,2395.0,417.72934,2620.0247,317.70886,2604.0,362.53433,2821.389,340.1588,3004.5,440.2076,2988.1729,364.5905,2932.0,379.81082,3105.2407,324.54807,2938.0,573.60077,2931.5125,156.55423,1852.0,529.8134,1829.0555,142.51025,1.242872,0.3282021,1.1852165,0.21108414,0.5679759,0.11368492,0.5311288,0.061968043,0.66083694,0.03941947,0.6391363,0.021164814,6089985.0,703755.0,g2_017_binary_tree_cover_10m,2020
0.0,516.0,166.11888,538.2778,92.0429,920.0,178.70117,899.87036,143.53558,789.0,331.08768,893.1235,239.37935,1677.5,295.4583,1562.9568,166.1714,3425.0,720.4769,2952.5618,229.50385,3745.0,699.30804,3212.111,290.44794,4186.5,847.29175,3401.1172,375.97348,4049.5,734.50085,3523.7222,309.06256,2815.5,660.2011,2906.9875,272.21603,1684.5,589.9617,1774.3766,232.6444,1.67646,0.5621524,1.3831362,0.34627384,0.68581516,0.16981502,0.5874717,0.0918984,0.6798458,0.057609454,0.65683407,0.027923126,6089965.0,703795.0,g2_017_binary_tree_cover_10m,2020
0.0,420.5,157.19429,485.05554,68.86744,720.0,150.90546,843.3827,106.86491,603.5,297.2776,744.41974,148.3369,1368.5,227.123,1454.247,128.01306,2787.5,508.79553,3125.9507,222.21353,3005.0,515.58264,3428.9753,292.38943,3318.0,611.0272,3622.1482,351.99228,3367.0,542.7738,3770.395,298.46472,2546.5,709.2319,2734.4692,264.70563,1465.0,661.91693,1583.5988,208.60265,1.786237,0.5385201,1.6674126,0.2068599,0.68725497,0.16603224,0.66109264,0.05295645,0.69220847,0.05485309,0.6790952,0.017880308,6089965.0,703825.0,g2_017_binary_tree_cover_10m,2020
0.0,455.0,156.42128,442.21606,40.428074,802.0,155.29607,784.0247,33.965206,683.0,299.5109,637.0741,106.3511,1316.0,236.82263,1335.0186,54.732388,3295.0,697.6102,3119.6357,273.3969,3592.0,749.46954,3465.111,364.40784,3460.0,628.8908,3683.8025,433.1834,3947.0,778.9436,3803.926,372.69556,2484.0,708.857,2536.3333,94.98649,1304.5,664.2331,1409.2407,128.4188,1.7435408,0.5351434,1.8577263,0.26635212,0.6784253,0.16049694,0.702446,0.06548303,0.68203187,0.05242262,0.6937706,0.023188546,6089985.0,703865.0,g2_017_binary_tree_cover_10m,2020
1.0,400.5,186.70497,438.69135,51.155094,772.0,176.47585,778.1543,44.088413,534.0,375.0128,620.2469,117.24819,1270.5,286.54074,1287.2839,37.340652,3392.5,743.73346,3061.2036,344.85767,3955.5,846.08954,3412.2285,407.9277,4181.0,897.09454,3620.8643,506.8094,4265.5,871.00586,3738.9692,442.539,2423.5,765.2182,2455.8271,63.10962,1258.0,697.2692,1353.179,100.38482,2.1070213,0.6637075,1.8829886,0.29299802,0.76754594,0.19368155,0.70919985,0.07332176,0.715244,0.06833313,0.69397384,0.02815717,6089975.0,703895.0,g2_017_binary_tree_cover_10m,2020
0.0,526.5,194.36348,444.7037,60.17172,882.0,227.76707,757.3889,78.020294,794.5,422.65518,608.8333,123.5345,1277.5,361.1218,1222.3025,63.21819,2882.5,541.5994,2874.685,96.362114,3263.0,646.78827,3235.9507,155.3276,3423.5,789.33356,3413.7715,163.64183,3514.5,664.53186,3562.9382,160.36217,2527.5,678.9427,2448.79,63.813976,1395.0,602.2922,1318.1914,99.656,1.5991629,0.65965813,1.89628,0.21990477,0.65269315,0.19347113,0.709309,0.05080459,0.6767373,0.07138972,0.69530785,0.019719942,6089985.0,703955.0,g2_017_binary_tree_cover_10m,2020
1.0,-999.0,0.0,-582.76544,551.7046,-999.0,0.0,-546.37036,599.99255,-999.0,0.0,-549.49384,597.04,-999.0,0.0,-468.0,706.42975,-999.0,0.0,-230.51852,1021.368,-999.0,0.0,-179.65433,1088.516,-999.0,0.0,-141.18518,1132.8275,-999.0,0.0,-120.41976,1173.6952,-999.0,0.0,-255.74074,996.1388,-999.0,0.0,-438.03702,750.9981,0.0,0.0,0.56624866,0.75110424,0.0,0.0,0.2123275,0.28027833,0.33333334,8.940697e-08,0.44962713,0.15258436,6089935.0,702025.0,g2_017_binary_tree_cover_10m,2020
1.0,317.0,114.41582,-170.87654,552.82416,444.0,127.8018,-98.111115,602.43384,482.0,172.89194,-109.4321,600.2941,630.0,162.52281,54.407402,706.8767,1374.0,149.18506,518.1605,1016.1614,1508.0,197.3928,616.62964,1082.1796,1806.0,242.61235,676.6543,1136.0381,1720.0,227.59999,728.0494,1158.725,1320.0,297.98566,463.24692,986.62225,756.0,188.36047,108.66667,747.1056,1.383357,0.306846,1.1527365,0.7688783,0.57699275,0.073071346,0.42573902,0.28058663,0.6669004,0.027989205,0.5629609,0.15175311,6089925.0,702055.0,g2_017_binary_tree_cover_10m,2020
1.0,206.0,103.932396,230.05556,35.563324,305.0,95.314095,332.1605,51.561424,248.0,109.975235,304.43826,78.8064,486.0,133.34889,542.0617,74.428635,1114.0,119.41721,1223.9136,90.888756,1275.0,177.7784,1368.5061,95.05473,1372.0,164.91617,1447.3889,171.84262,1391.0,190.69936,1522.9198,108.68102,988.0,231.30464,1113.9382,125.799034,528.0,139.39001,609.2099,94.09682,1.9562937,0.5229197,1.829976,0.21954322,0.6934396,0.07456809,0.65328205,0.039904304,0.67922604,0.03802936,0.67980736,0.012680484,6089925.0,702095.0,g2_017_binary_tree_cover_10m,2020
1.0,200.0,115.836914,213.74074,5.935149,318.5,110.85979,313.14813,7.147723,272.0,132.07028,270.37036,9.921102,496.5,144.35303,513.93207,16.68099,1190.5,141.95998,1212.1914,40.639214,1362.5,193.65956,1360.5988,47.088924,1436.0,209.41069,1417.6296,32.568596,1512.5,207.59106,1510.6296,54.07535,1066.0,245.15224,1063.9012,36.173565,580.0,164.14789,566.2222,20.897375,1.8601199,0.3963293,1.9204044,0.073204204,0.66535354,0.083017714,0.6767515,0.012071089,0.68275124,0.039578244,0.6860294,0.0044308156,6089945.0,702135.0,g2_017_binary_tree_cover_10m,2020
1.0,212.5,148.642,213.03087,5.884371,326.0,152.02286,316.35184,8.025145,262.5,178.82358,268.35803,13.607411,509.5,163.6442,514.53705,12.433483,1211.5,162.0596,1225.7037,28.022587,1339.0,195.65608,1366.3827,31.786255,1410.5,229.37936,1437.3889,29.69233,1491.5,222.30333,1519.179,32.867203,1053.0,265.6018,1044.8766,36.051167,561.5,189.68091,553.9753,21.704403,1.8534876,0.3835481,1.9263294,0.08077211,0.6818105,0.09332674,0.68369037,0.014916793,0.6876044,0.04384968,0.68768966,0.0048524234,6089935.0,702175.0,g2_017_binary_tree_cover_10m,2020
1.0,203.5,138.32086,212.85185,5.6708317,309.5,122.81576,320.98764,9.965965,254.0,133.51411,269.91974,15.458474,504.0,120.09367,521.8765,21.092117,1271.5,108.007416,1257.6296,44.991467,1443.5,131.18167,1400.8951,54.03894,1448.5,177.20212,1477.4321,62.53572,1578.0,143.48567,1553.9197,56.73874,1037.5,193.03192,1045.1852,53.455482,547.5,119.81069,554.6975,33.032658,1.9722267,0.6360262,1.937835,0.07735126,0.69387686,0.08661065,0.6894205,0.011586236,0.6942797,0.045903098,0.69047195,0.005994148,6089925.0,702225.0,g2_017_binary_tree_cover_10m,2020
1.0,211.5,119.36921,213.78395,8.891493,323.0,121.56441,324.4753,14.397422,285.0,146.7031,275.07407,21.304075,548.5,143.5127,531.4568,26.92673,1252.5,141.05215,1270.0988,42.57048,1385.5,165.14098,1409.8766,55.610607,1430.5,158.56921,1478.2037,68.721436,1528.5,185.3398,1557.7407,64.53931,1120.5,229.08748,1066.8827,76.868965,591.5,175.60014,566.4753,52.325993,1.8458552,0.3677975,1.9137278,0.10169995,0.6682985,0.08570514,0.685841,0.015640885,0.6801535,0.040020864,0.6886924,0.007049814,6089945.0,702275.0,g2_017_binary_tree_cover_10m,2020
1.0,203.5,164.9361,227.24074,15.881251,304.5,159.07921,350.43826,28.17028,243.5,168.74667,301.71603,40.28489,472.5,168.94447,574.1235,99.09187,1204.5,168.4618,1335.0247,144.1938,1349.0,190.83717,1483.5,158.84624,1390.5,210.75836,1552.105,115.89382,1471.5,208.20764,1634.0062,172.29332,932.5,239.89526,1108.963,156.92572,475.0,180.55363,591.87036,105.031784,2.0671074,0.46923053,1.897936,0.11874782,0.7072911,0.09345183,0.6827181,0.0194386,0.68818045,0.048287034,0.6853387,0.006216498,6089935.0,702305.0,g2_017_binary_tree_cover_10m,2020
1.0,408.5,122.679955,264.48148,87.044525,653.5,115.262856,416.14197,151.74896,640.0,195.17188,378.12964,184.4673,951.0,137.02751,674.08026,183.3353,1817.0,190.27568,1482.2222,236.23962,2024.5,199.70663,1654.5741,248.85654,2379.0,250.8331,1759.747,365.25266,2199.5,172.35243,1828.463,271.6853,1656.0,238.71689,1251.0555,261.9327,933.0,162.83336,686.5617,171.96484,1.304031,0.26979023,1.8005689,0.336052,0.56644326,0.0802915,0.66310537,0.06713248,0.6455094,0.025572378,0.67997056,0.023304505,6089935.0,702355.0,g2_017_binary_tree_cover_10m,2020
1.0,211.0,90.58702,233.95679,70.99351,326.0,81.117226,365.96915,120.865875,274.0,87.204605,319.35187,142.81029,519.0,102.28335,585.59875,157.4006,1276.0,160.9011,1382.4506,196.06279,1474.0,149.76184,1572.3457,191.03911,1592.0,153.58961,1677.6173,272.4651,1627.5,164.20706,1741.6234,219.10349,1028.0,130.73761,1075.1543,272.45132,526.5,69.143875,569.321,180.48375,2.0565033,0.7826746,1.9777989,0.2999576,0.7179754,0.0745353,0.6934114,0.055300537,0.70432526,0.044459354,0.69438314,0.022432221,6089925.0,702395.0,g2_017_binary_tree_cover_10m,2020
1.0,196.0,86.25618,198.98766,5.2199407,293.5,77.00336,303.94443,9.576159,226.0,84.428185,241.12346,11.698095,472.0,92.21232,494.77777,13.597611,1260.0,126.16286,1278.2098,21.274054,1462.5,132.26059,1468.2345,15.70711,1562.5,151.36229,1532.395,34.01411,1611.0,135.31598,1621.4136,16.076254,847.0,116.803764,907.8765,34.25039,418.5,62.258114,454.1975,19.172718,2.3257132,0.72508144,2.169438,0.06824698,0.73985624,0.074415036,0.7263496,0.010130853,0.7178205,0.04313241,0.70597595,0.004412742,6089925.0,702435.0,g2_017_binary_tree_cover_10m,2020
1.0,200.0,86.086555,200.69753,6.82853,317.0,77.198555,305.0926,11.05914,237.5,79.14729,243.06172,14.811342,498.0,92.3857,498.6667,22.71329,1308.5,130.81305,1280.1296,28.908955,1491.5,119.0665,1464.6234,36.608177,1630.5,135.3018,1532.2716,53.335926,1644.5,126.63995,1620.2902,41.757862,895.5,132.86061,924.1975,65.74384,436.5,76.74883,460.51233,38.034378,2.2083068,0.6441744,2.1429048,0.09829706,0.73986214,0.07067945,0.72268677,0.019177567,0.70945525,0.043510437,0.70478123,0.008451952,6089925.0,702465.0,g2_017_binary_tree_cover_10m,2020
1.0,211.5,83.784294,210.98766,17.361753,327.0,74.09802,325.0679,31.593822,264.0,86.04233,265.22223,39.421276,568.0,92.13218,537.73456,58.49496,1361.0,130.85893,1316.253,70.11044,1549.0,99.332,1498.4691,88.57039,1644.5,118.10109,1576.4382,110.80893,1721.0,103.573654,1663.4877,101.368454,1054.0,139.06374,1003.4198,97.1376,533.5,84.33827,506.61728,63.024303,2.0602984,0.36623913,2.0450635,0.16077954,0.7233107,0.06795953,0.7088683,0.026993206,0.7067936,0.037140764,0.69871426,0.010168968,6089935.0,702505.0,g2_017_binary_tree_cover_10m,2020
1.0,221.0,91.1534,225.4321,13.326885,334.5,82.60719,340.8889,25.828218,280.0,98.83558,281.6358,32.889626,602.0,96.53934,554.1111,48.167103,1426.0,168.71745,1326.642,55.606358,1614.0,100.78572,1485.8889,80.982735,1622.0,138.10065,1569.6357,110.76514,1790.5,102.23596,1647.8457,95.24761,1164.5,172.44078,1051.6173,74.52403,603.0,111.1826,537.43823,46.237373,2.0116735,0.45062563,2.0142708,0.14694256,0.6970587,0.076344006,0.6926306,0.015729712,0.6964812,0.037920177,0.68692786,0.007242406,6089925.0,702555.0,g2_017_binary_tree_cover_10m,2020
1.0,235.5,94.96762,230.07407,10.147554,350.0,81.862785,344.0247,18.648582,286.0,97.082825,281.75308,18.803986,543.5,95.36724,572.9074,44.402225,1311.5,112.80428,1351.5864,44.975174,1440.0,81.47545,1493.6852,56.010277,1560.0,83.637085,1559.3889,77.814156,1587.0,92.729805,1652.3641,64.492874,1015.0,180.10236,1113.321,96.65392,522.5,108.197266,583.6358,70.19637,2.0905302,0.6600927,2.043988,0.0845586,0.6976112,0.07143309,0.6911244,0.011391748,0.6784373,0.036111016,0.6827046,0.0075034006,6089935.0,702585.0,g2_017_binary_tree_cover_10m,2020
1.0,389.5,99.07999,270.61728,83.36666,584.0,102.15531,397.60495,124.20736,640.0,152.12025,380.12964,193.03032,786.5,131.7974,643.4691,139.5405,1536.0,149.58961,1342.9629,121.51549,1682.5,121.58104,1477.3025,123.91281,1977.5,184.4131,1551.2839,235.96884,1864.0,131.84937,1628.5432,141.93706,1598.5,246.97868,1281.2716,233.78401,964.5,180.59511,730.26544,198.04813,1.1836536,0.24106774,1.7216665,0.48246974,0.5044026,0.077075854,0.61373913,0.121764444,0.63793844,0.02903638,0.6577873,0.041631054,6089925.0,702635.0,g2_017_binary_tree_cover_10m,2020
1.0,214.0,89.73057,268.29013,87.35309,317.0,82.612656,396.28397,129.02136,280.5,94.22341,385.55557,192.77904,534.5,98.13699,658.71606,137.31458,1214.0,99.429955,1348.0493,99.56165,1387.5,126.7075,1498.7037,85.02191,1446.5,132.27986,1561.6296,204.48589,1497.0,143.81372,1651.7963,107.05374,1131.5,214.32513,1305.7037,241.63414,615.5,134.84569,745.3827,204.28035,1.9892621,0.4870273,1.6738513,0.44773248,0.67626417,0.07124852,0.60922676,0.12005783,0.67912936,0.039231665,0.66222936,0.0454286,6089945.0,702665.0,g2_017_binary_tree_cover_10m,2020
1.0,248.5,88.55214,275.05557,97.89858,373.0,77.641685,414.12344,154.48222,333.5,92.58463,405.74075,210.06319,596.0,93.20841,689.2531,188.12834,1386.0,147.76558,1411.7593,204.64052,1588.5,127.182625,1564.4445,193.68274,1715.5,113.2753,1640.1666,274.40314,1746.5,145.66466,1732.1482,222.46054,1213.0,160.8198,1310.6543,285.22794,630.5,100.02227,740.9074,219.73767,1.7768613,0.32708848,1.6368982,0.39301214,0.6633085,0.0672441,0.6126372,0.09780707,0.6933115,0.03459551,0.6645397,0.03862618,6089935.0,702715.0,g2_017_binary_tree_cover_10m,2020
1.0,367.5,109.13789,271.43826,95.53096,562.5,101.289375,403.2716,156.16708,529.0,157.48633,381.58643,217.04486,753.0,131.44514,653.30865,192.12585,1612.5,168.98318,1375.2777,224.32204,1758.0,170.4808,1517.4629,233.32024,2213.0,221.08646,1593.321,378.4068,1996.5,160.25151,1672.6666,275.73135,1396.5,329.0068,1239.0123,303.32437,769.5,236.57971,696.2963,223.73592,1.5753915,0.29619697,1.7682849,0.5023428,0.623654,0.07987497,0.6210569,0.10663407,0.67212176,0.02777444,0.65822226,0.04527697,6089945.0,702735.0,g2_017_binary_tree_cover_10m,2020
1.0,238.5,102.03603,229.75926,10.492838,344.5,91.92477,333.00616,15.900785,264.0,106.159355,264.43826,18.710732,544.0,102.17567,551.0123,67.3075,1329.0,148.5682,1288.6296,82.03922,1494.0,108.80345,1412.747,92.351234,1578.0,122.90005,1434.5123,104.50618,1627.5,113.12025,1544.0927,111.64357,977.0,192.61192,1027.2593,110.18077,506.0,116.9088,549.03705,83.05202,2.2906542,0.56177145,2.1265843,0.14506918,0.7108377,0.078788124,0.67882776,0.025049115,0.6786332,0.040736746,0.6640388,0.015195516,6089935.0,702795.0,g2_017_binary_tree_cover_10m,2020
1.0,219.0,104.38826,225.53087,7.942555,321.0,95.01643,332.93826,13.112388,254.5,111.194786,263.21603,13.084764,511.0,106.20272,520.76544,15.723461,1264.0,102.14895,1279.0494,40.010464,1369.5,116.95651,1409.358,50.38945,1383.0,131.50684,1488.9321,52.906513,1501.0,132.7711,1544.7037,58.09264,946.0,210.71198,996.46295,56.50368,497.0,121.135284,520.5309,32.870304,2.2430625,0.72007364,2.144416,0.10728733,0.68707085,0.08017783,0.69649214,0.012648675,0.65829,0.04242096,0.6771824,0.008059633,6089945.0,702815.0,g2_017_binary_tree_cover_10m,2020
1.0,231.0,100.21363,222.39507,10.571072,323.5,89.562904,327.76544,17.014048,286.5,111.62686,272.62964,18.300783,538.0,105.1138,530.5,22.17157,1289.5,110.778114,1298.0618,44.105583,1439.0,104.308784,1439.5925,52.53124,1509.5,142.37636,1508.5432,74.81481,1583.0,121.946106,1588.4384,57.634174,1120.5,217.82718,1051.0802,50.819756,590.5,132.95143,546.85187,29.049095,1.9220601,0.51168966,2.038998,0.1148655,0.6715621,0.075857095,0.68774915,0.017372228,0.688023,0.038348593,0.68652326,0.010213765,6089925.0,702855.0,g2_017_binary_tree_cover_10m,2020
1.0,214.0,96.10334,209.10493,5.179427,311.5,91.57276,311.2284,9.548328,248.5,110.36251,261.94446,13.769796,499.0,121.824005,517.23456,18.614534,1299.0,134.01663,1297.321,30.126528,1482.0,138.99573,1465.8148,38.51118,1604.5,166.8854,1535.3704,61.015553,1625.0,152.35599,1618.8704,40.395176,958.0,219.13719,1016.14813,48.670086,480.5,126.49113,520.5247,29.799227,2.2058558,0.5906731,2.0109835,0.08120543,0.7269058,0.07749235,0.70303243,0.012290533,0.71164095,0.040056225,0.7030877,0.0053979824,6089945.0,702915.0,g2_017_binary_tree_cover_10m,2020
1.0,205.0,102.52999,212.33951,6.4913983,318.5,93.20823,316.80862,10.878459,254.5,114.13801,260.83334,10.29412,509.5,124.6911,521.00616,16.42517,1280.5,135.40674,1305.9321,17.38762,1436.0,139.546,1472.1666,21.969551,1539.0,143.9667,1546.7839,45.552387,1596.0,155.66232,1621.8643,21.771034,990.5,230.13628,1004.64197,41.011875,502.0,141.20572,515.46295,27.997095,1.9733105,0.51743746,2.0371075,0.062445693,0.70822465,0.07926591,0.70746756,0.010159776,0.69155985,0.039297093,0.699568,0.0063976743,6089925.0,702955.0,g2_017_binary_tree_cover_10m,2020
